EVENT_PK_SEQ,NET_PK_SEQ,CRUISE_NAME,STATION,EVENT_NUMBER,NET_NUMBER,GEAR,GEAR_VOLUME_FILTERED,SAMPLE_JAR_COUNT,SAMPLE_TYPE,SAMPLE_SPLIT_FACTOR,FLOWMETER_NUMBER,FLOWMETER_CALIBRATION_DATE,FLOWMETER_CALIBRATION_FACTOR,FLOWMETER_REVOLUTIONS,PRESERVATIVE,FLAG_SEASON,FLAG_FLOWMETER_DIFF,FLAG_DEPTH,FLAG_REGION,FLAG_CLOGGING,FLAG_ZOO_ANALYZED,FLAG_EGGS_ANALYZED,FLAG_ICHTHYO_ANALYZED,FLAG_SAMPLE_INTACT,NET_COMMENT,DOE,DOC,UOE,UOC,BIO_VOLUME_ZOO_QUICK,ICH_HAUL_FCTR,ICH_HAUL_FCTR_LOCK,NET_DEPTH_MAX,NET_DEPTH_MIN,NET_DEPTH_MEAN,NET_DEPTH_START,NET_DEPTH_END,EGG_HAUL_FCTR,EGG_HAUL_FCTR_LOCK,ICH_QUARTER_PROC_FLAG
70664,74158,HB1603,0099,132,2,6B3,367.409,1,M,,2697,01-FEB-16,0.26873,4679,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.55,,,,,,,,,
70665,74159,HB1603,0100,134,1,6B3I,493.167,1,I,,14273,05-JAN-06,0.2892,5836,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.08,,,,,,,,,
70665,74160,HB1603,0100,134,2,6B3,480.796,1,M,,2697,01-FEB-16,0.26873,6123,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.18,,,,,,,,,
70666,74161,HB1603,0101,135,1,6B3I,442.549,1,I,,14273,05-JAN-06,0.2892,5237,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.54,,,,,,,,,
70666,74162,HB1603,0101,135,2,6B3,397.797,1,M,,2697,01-FEB-16,0.26873,5066,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.05,,,,,,,,,
70667,74163,HB1603,0107,141,1,6B3I,504.997,1,I,,14273,05-JAN-06,0.2892,5976,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4,,,,,,,,,
70667,74164,HB1603,0107,141,2,6B3,461.401,1,M,,2697,01-FEB-16,0.26873,5876,F5,1,,,1,N,I,S,I,Y, zooPPSI-Non major copepoda..
Copepoda=C.nauplius
,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.38,,,,,,,,,
70668,74165,HB1603,0110,144,1,6B3I,318.581,1,I,,14273,05-JAN-06,0.2892,3770,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.34,,,,,,,,,
70668,74166,HB1603,0110,144,2,6B3,290.064,1,M,,2697,01-FEB-16,0.26873,3694,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,6.96,,,,,,,,,
70669,74167,HB1603,0111,145,1,6B3I,430.042,1,I,,14273,05-JAN-06,0.2892,5089,E95,1,1,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.7,,,,,,,,,
70669,74168,HB1603,0111,145,2,6B3,441.142,1,M,,2697,01-FEB-16,0.26873,5618,F5,1,1,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.58,,,,,,,,,
70670,74169,HB1603,0113,147,1,6B3I,476.435,1,I,,14273,05-JAN-06,0.2892,5638,E95,1,,,1,H,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.28,,,,,,,,,
70670,74170,HB1603,0113,147,2,6B3,437.687,1,M,,2697,01-FEB-16,0.26873,5574,F5,1,,,1,H,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.66,,,,,,,,,
70672,74173,HB1603,0115,151,1,6B3I,311.652,1,I,,14273,05-JAN-06,0.2892,3688,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.55,,,,,,,,,
70672,74174,HB1603,0115,151,2,6B3,279.463,1,M,,2697,01-FEB-16,0.26873,3559,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,7.3,,,,,,,,,
70673,74175,HB1603,0116,153,1,6B3I,349.425,1,I,,14273,05-JAN-06,0.2892,4135,E95,1,1,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.78,,,,,,,,,
70673,74176,HB1603,0116,153,2,6B3,383.192,1,M,,2697,01-FEB-16,0.26873,4880,F5,1,1,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.27,,,,,,,,,
70674,74177,HB1603,0117,154,1,6B3I,503.645,1,I,,14273,05-JAN-06,0.2892,5960,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.05,,,,,,,,,
70674,74178,HB1603,0117,154,2,6B3,452.92,1,M,,2697,01-FEB-16,0.26873,5768,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.5,,,,,,,,,
70675,74179,HB1603,0117,155,1,2N3,,2,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70676,74180,HB1603,0120,158,1,6B3I,751.327,1,I,,14273,05-JAN-06,0.2892,8891,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,2.7,,,,,,,,,
70676,74181,HB1603,0120,158,2,6B3,677.731,1,M,,2697,01-FEB-16,0.26873,8631,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,3,,,,,,,,,
70677,74182,HB1603,0121,159,1,6B3I,420.916,1,I,,14273,05-JAN-06,0.2892,4981,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.82,,,,,,,,,
70677,74183,HB1603,0121,159,2,6B3,383.663,1,M,,2697,01-FEB-16,0.26873,4886,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.29,,,,,,,,,
70678,74184,HB1603,0121,160,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70679,74185,HB1603,0124,163,1,6B3I,227.063,1,I,,14273,05-JAN-06,0.2892,2687,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.93,,,,,,,,,
70679,74186,HB1603,0124,163,2,6B3,206.908,1,M,,2697,01-FEB-16,0.26873,2635,F5,1,,,1,N,I,S,I,Y, zooPPSI-Non major copepoda..
Copepoda=C.naulius
,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.41,,,,,,,,,
70680,74187,HB1603,0125,164,1,6B3I,384.663,1,I,,14273,05-JAN-06,0.2892,4552,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.28,,,,,,,,,
70680,74188,HB1603,0125,164,2,6B3,350.055,1,M,,2697,01-FEB-16,0.26873,4458,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.8,,,,,,,,,
70681,74189,HB1603,0129,168,1,6B3I,209.148,1,I,,14273,05-JAN-06,0.2892,2475,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.16,,,,,,,,,
70681,74190,HB1603,0129,168,2,6B3,192.067,1,M,,2697,01-FEB-16,0.26873,2446,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.53,,,,,,,,,
70682,74191,HB1603,0130,169,1,6B3I,425.901,1,I,,14273,05-JAN-06,0.2892,5040,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.79,,,,,,,,,
70682,74192,HB1603,0130,169,2,6B3,383.427,1,M,,2697,01-FEB-16,0.26873,4883,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.32,,,,,,,,,
70683,74193,HB1603,0130,170,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70687,74200,HB1603,0135,181,1,6B3I,109.095,1,I,,14273,05-JAN-06,0.2892,1291,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.31,,,,,,,,,
70687,74201,HB1603,0135,181,2,6B3,105.849,1,M,,2697,01-FEB-16,0.26873,1348,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.44,,,,,,,,,
70688,74202,HB1603,0136,182,1,6B3I,205.683,1,I,,14273,05-JAN-06,0.2892,2434,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.04,,,,,,,,,
70688,74203,HB1603,0136,182,2,6B3,191.674,1,M,,2697,01-FEB-16,0.26873,2441,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.33,,,,,,,,,
70689,74204,HB1603,0138,184,1,6B3I,587.811,1,I,,14273,05-JAN-06,0.2892,6956,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,3.27,,,,,,,,,
70689,74205,HB1603,0138,184,2,6B3,535.919,1,M,,2697,01-FEB-16,0.26873,6825,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,3.58,,,,,,,,,
70690,74206,HB1603,0138,185,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70691,74207,HB1603,0139,186,1,6B3I,431.901,1,I,,14273,05-JAN-06,0.2892,5111,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.68,,,,,,,,,
70691,74208,HB1603,0139,186,2,6B3,394.421,1,M,,2697,01-FEB-16,0.26873,5023,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.12,,,,,,,,,
70692,74209,HB1603,0140,187,1,6B3I,476.35,1,I,,14273,05-JAN-06,0.2892,5637,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.11,,,,,,,,,
70692,74210,HB1603,0140,187,2,6B3,424.73,1,M,,2697,01-FEB-16,0.26873,5409,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.61,,,,,,,,,
70693,74211,HB1603,0140,188,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70694,74212,HB1603,0141,190,1,6B3I,319.173,1,I,,14273,05-JAN-06,0.2892,3777,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.42,,,,,,,,,
70694,74213,HB1603,0141,190,2,6B3,286.687,1,M,,2697,01-FEB-16,0.26873,3651,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,7.15,,,,,,,,,
70694,74214,HB1603,0141,190,6,2B1,,,,,,,,,,1,,,1,,,,,,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70695,74215,HB1603,0142,192,1,6B3I,340.045,1,I,,14273,05-JAN-06,0.2892,4024,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.97,,,,,,,,,
70695,74216,HB1603,0142,192,2,6B3,304.041,1,M,,2697,01-FEB-16,0.26873,3872,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,6.68,,,,,,,,,
70696,74217,HB1603,0143,193,1,6B3I,260.358,1,I,,14273,05-JAN-06,0.2892,3081,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.11,,,,,,,,,
70696,74218,HB1603,0143,193,2,6B3,238.553,1,M,,2697,01-FEB-16,0.26873,3038,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.49,,,,,,,,,
70697,74219,HB1603,0145,195,1,6B3I,414.24,1,I,,14273,05-JAN-06,0.2892,4902,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.92,,,,,,,,,
70697,74220,HB1603,0145,195,2,6B3,380.443,1,M,,2697,01-FEB-16,0.26873,4845,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.36,,,,,,,,,
70698,74221,HB1603,0148,197,1,6B3I,368.946,1,I,,14273,05-JAN-06,0.2892,4366,E95,1,1,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.39,,,,,,,,,
70698,74222,HB1603,0148,197,2,6B3,404.864,1,M,,2697,01-FEB-16,0.26873,5156,F5,1,1,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.92,,,,,,,,,
70699,74223,HB1603,0149,198,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70700,74224,HB1603,0150,199,1,6B3I,248.865,1,I,,14273,05-JAN-06,0.2892,2945,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,8.16,,,,,,,,,
70700,74225,HB1603,0150,199,2,6B3,225.361,1,M,,2697,01-FEB-16,0.26873,2870,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,9.01,,,,,,,,,
70701,74226,HB1603,0151,200,1,6B3I,365.481,1,I,,14273,05-JAN-06,0.2892,4325,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.86,,,,,,,,,
70701,74227,HB1603,0151,200,2,6B3,366.388,1,M,,2697,01-FEB-16,0.26873,4666,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.84,,,,,,,,,
70702,74228,HB1603,0151,201,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70703,74229,HB1603,0153,203,1,6B3I,358.805,1,I,,14273,05-JAN-06,0.2892,4246,E95,1,1,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.57,,,,,,,,,
70703,74230,HB1603,0153,203,2,6B3,370,1,M,,2697,01-FEB-16,0.26873,4712,F5,1,1,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.41,,,,,,,,,
70704,74231,HB1603,0154,204,1,6B3I,284.441,1,I,,14273,05-JAN-06,0.2892,3366,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.89,,,,,,,,,
70704,74232,HB1603,0154,204,2,6B3,254.257,1,M,,2697,01-FEB-16,0.26873,3238,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.47,,,,,,,,,
70705,74233,HB1603,0155,205,1,6B3I,261.456,1,I,,14273,05-JAN-06,0.2892,3094,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,3.52,,,,,,,,,
70705,74234,HB1603,0155,205,2,6B3,239.102,1,M,,2697,01-FEB-16,0.26873,3045,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,15.39,,,,,,,,,
70706,74235,HB1603,0156,207,1,6B3I,353.143,1,I,,14273,05-JAN-06,0.2892,4179,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.61,,,,,,,,,
70706,74236,HB1603,0156,207,2,6B3,318.253,1,M,,2697,01-FEB-16,0.26873,4053,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,6.22,,,,,,,,,
70707,74237,HB1603,0157,208,1,6B3I,166.642,1,I,,14273,05-JAN-06,0.2892,1972,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.24,,,,,,,,,
70707,74238,HB1603,0157,208,2,6B3,157.753,1,M,,2697,01-FEB-16,0.26873,2009,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,6.59,,,,,,,,,
70708,74239,HB1603,0158,209,1,6B3I,129.714,1,I,,14273,05-JAN-06,0.2892,1535,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.86,,,,,,,,,
70708,74240,HB1603,0158,209,2,6B3,117.156,1,M,,2697,01-FEB-16,0.26873,1492,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,7.6,,,,,,,,,
70709,74241,HB1603,0159,211,1,6B3I,405.789,1,I,,14273,05-JAN-06,0.2892,4802,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.63,,,,,,,,,
70709,74242,HB1603,0159,211,2,6B3,366.466,1,M,,2697,01-FEB-16,0.26873,4667,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.13,,,,,,,,,
70711,74245,HB1603,0160,213,1,6B3I,550.038,1,I,,14273,05-JAN-06,0.2892,6509,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,3.6,,,,,,,,,
70711,74246,HB1603,0160,213,2,6B3,496.422,1,M,,2697,01-FEB-16,0.26873,6322,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,3.99,,,,,,,,,
70713,74248,HB1603,0161,216,1,6B3I,433.845,1,I,,14273,05-JAN-06,0.2892,5134,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.7,,,,,,,,,
70713,74249,HB1603,0161,216,2,6B3,394.264,1,M,,2697,01-FEB-16,0.26873,5021,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.17,,,,,,,,,
70714,74250,HB1603,0162,217,1,6B3I,285.624,1,I,,14273,05-JAN-06,0.2892,3380,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.9,,,,,,,,,
70714,74251,HB1603,0162,217,2,6B3,261.874,1,M,,2697,01-FEB-16,0.26873,3335,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,7.52,,,,,,,,,
70715,74252,HB1603,0163,219,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70716,74253,HB1603,0164,220,1,6B3I,306.919,1,I,,14273,05-JAN-06,0.2892,3632,E95,1,1,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.45,,,,,,,,,
70716,74254,HB1603,0164,220,2,6B3,333.33,1,M,,2697,01-FEB-16,0.26873,4245,F5,1,1,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.94,,,,,,,,,
70717,74255,HB1603,0165,221,1,6B3I,322.637,1,I,,14273,05-JAN-06,0.2892,3818,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.17,,,,,,,,,
70717,74256,HB1603,0165,221,2,6B3,290.299,1,M,,2697,01-FEB-16,0.26873,3697,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,6.86,,,,,,,,,
70718,74257,HB1603,0166,223,1,6B3I,344.693,1,I,,14273,05-JAN-06,0.2892,4079,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.8,,,,,,,,,
70718,74258,HB1603,0166,223,2,6B3,312.364,1,M,,2697,01-FEB-16,0.26873,3978,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,6.4,,,,,,,,,
70719,74259,HB1603,0166,225,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70720,74260,HB1603,0167,226,1,6B3I,484.463,1,I,,14273,05-JAN-06,0.2892,5733,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.09,,,,,,,,,
70720,74261,HB1603,0167,226,2,6B3,467.29,1,M,,2697,01-FEB-16,0.26873,5951,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.24,,,,,,,,,
70721,74262,HB1603,0168,227,1,6B3I,171.713,1,I,,14273,05-JAN-06,0.2892,2032,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.3,,,,,,,,,
70721,74263,HB1603,0168,227,2,6B3,156.025,1,M,,2697,01-FEB-16,0.26873,1987,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.83,,,,,,,,,
70722,74264,HB1603,0169,228,1,6B3I,282.836,1,I,,14273,05-JAN-06,0.2892,3347,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,7.07,,,,,,,,,
70722,74265,HB1603,0169,228,2,6B3,255.121,4,M,,2697,01-FEB-16,0.26873,3249,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,7.84,,,,,,,,,
70723,74266,HB1603,0171,230,1,2N3,,1,M,,,,,,F5,1,,1,1,N,,,,Y,,11-JAN-17,11-JAN-17,PLANKTON,PLANKTON,,,,,,,,,,,
70724,74267,HB1603,0172,231,1,6B3I,390.579,1,I,,14273,05-JAN-06,0.2892,4622,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.1,,,,,,,,,
70724,74268,HB1603,0172,231,2,6B3,352.489,1,M,,2697,01-FEB-16,0.26873,4489,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.54,,,,,,,,,
70725,74269,HB1603,0173,232,1,6B3I,385.339,1,I,,14273,05-JAN-06,0.2892,4560,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,5.27,,,,,,,,,
70725,74270,HB1603,0173,232,2,6B3,352.175,1,M,,2697,01-FEB-16,0.26873,4485,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,5.76,,,,,,,,,
70726,74271,HB1603,0174,233,1,6B3I,199.937,1,I,,14273,05-JAN-06,0.2892,2366,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.4,,,,,,,,,
70726,74272,HB1603,0174,233,2,6B3,180.681,1,M,,2697,01-FEB-16,0.26873,2301,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.87,,,,,,,,,
70727,74273,HB1603,0175,235,1,6B3I,485.646,1,I,,14273,05-JAN-06,0.2892,5747,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.1,,,,,,,,,
70727,74274,HB1603,0175,235,2,6B3,447.109,1,M,,2697,01-FEB-16,0.26873,5694,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.45,,,,,,,,,
70728,74275,HB1603,0176,236,1,6B3I,171.713,1,I,,14273,05-JAN-06,0.2892,2032,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.29,,,,,,,,,
70728,74276,HB1603,0176,236,2,6B3,148.722,1,M,,2697,01-FEB-16,0.26873,1894,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,7.26,,,,,,,,,
70729,74277,HB1603,0177,237,1,6B3I,329.313,1,I,,14273,05-JAN-06,0.2892,3897,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.07,,,,,,,,,
70729,74278,HB1603,0177,237,2,6B3,295.168,1,M,,2697,01-FEB-16,0.26873,3759,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,6.78,,,,,,,,,
70730,74279,HB1603,0178,239,1,6B3I,297.032,1,I,,14273,05-JAN-06,0.2892,3515,E95,1,1,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.73,,,,,,,,,
70730,74280,HB1603,0178,239,2,6B3,221.67,1,M,,2697,01-FEB-16,0.26873,2823,F5,1,1,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,9.02,,,,,,,,,
70671,74171,HB1603,2113,149,1,6B3I,430.296,1,I,,14273,05-JAN-06,0.2892,5092,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.65,,,,,,,,,
70671,74172,HB1603,2113,149,2,6B3,411.067,1,M,,2697,01-FEB-16,0.26873,5235,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.87,,,,,,,,,
70684,74194,HB1603,2129,174,1,6B3I,146.53,2,I,,14273,05-JAN-06,0.2892,1734,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.5,,,,,,,,,
70684,74195,HB1603,2129,174,2,6B3,132.468,2,M,,2697,01-FEB-16,0.26873,1687,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.98,,,,,,,,,
70685,74196,HB1603,2130,176,1,6B3I,126.334,1,I,,14273,05-JAN-06,0.2892,1495,E95,1,,,1,N,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,4.04,,,,,,,,,
70685,74197,HB1603,2130,176,2,6B3,115.978,1,M,,2697,01-FEB-16,0.26873,1477,F5,1,,,1,N,I,S,I,Y,,11-JAN-17,05-MAR-18,PLANKTON,PLANKTON,,4.4,,,,,,,,,
70686,74198,HB1603,2131,177,1,6B3I,85.011,1,I,,14273,05-JAN-06,0.2892,1006,E95,1,1,,1,L,,,,Y,,11-JAN-17,28-JUN-17,PLANKTON,PLANKTON,,6.59,,,,,,,,,
